domena,ID reg,ID drzitela,Stav domeny,NS1,NS2,NS3,NS4,datum exspiracie
ktdent.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.11.2019
kubek.sk,HOST-0015,PETE-4148-2435,OK,hostservice.sk,,,,29.04.2020
kubko.sk,ELBI-0002,MIRO-1414,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.06.2020
kubovic.sk,ELBI-0002,LUKK-0015,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.09.2019
kuchyne-skrine.sk,ELBI-0002,PAVO-0394,OK,ns.inetadmin.cz,ns.inetadmin.sk,ns.inetadmin.eu,,02.09.2019
kuchynske-roboty.sk,ELBI-0002,CANEVENTURES,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.11.2019
kufrikstastia.sk,ISKI-0001,FORPSI-S637332,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,21.06.2020
kukkonia.sk,ELBI-0002,EHCS-0002-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,13.12.2019
kulcsarferenc.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.06.2020
kupaliskolinea.sk,ELBI-0002,PETE-5686,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.05.2020
kupaliskopiestany.sk,ELBI-0002,PETE-5686,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.05.2020
kupelnaprepsov.sk,ELBI-0002,ELB-8C71WTLLYSZY,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.08.2019
kupelne-pobyty.sk,ELBI-0002,BRAN-0385,OK,ns.inetadmin.sk,ns.inetadmin.eu,ns.inetadmin.cz,,14.02.2020
kupelnepobyty.sk,ELBI-0002,BRAN-0385,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.10.2019
kupitkavovar.sk,ELBI-0002,ELB-ZT5WGTZY3Q9W,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.06.2019
kupnabytok.sk,ELBI-0002,MIRO-1414,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.08.2019
kupujhudbu.sk,ISKI-0001,MIFI-0003,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,14.06.2020
kupweb.sk,ELBI-0002,ELB-LLDV31DWTSU0,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.10.2019
kuriarohovce.sk,ELBI-0002,ELB-JITNSGWSUSWE,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.07.2019
kurniksopa.sk,ELBI-0002,TOMU-0020,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.01.2020
kurzysebalicenia.sk,ELBI-0002,ELB-YZEFKGLI6IQT,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.03.2020
kuzar.sk,ELBI-0002,ELB-ABV818YR2YHG,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.05.2020
kvalitnadomacnost.sk,ELBI-0002,ELB-NJ7MIWEMA9P5,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.12.2019
kvetyfantazia.sk,ELBI-0002,FANT-0007,OK,ns.inetadmin.cz,ns.inetadmin.sk,ns.inetadmin.eu,,14.02.2020
kvp.sk,ELBI-0002,KOVO-0019,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.05.2020
kvpenergo.sk,ELBI-0002,ELB-0FB41YRVGYTH,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.03.2020
kyberneticky-expert.sk,ISKI-0001,FORPSI-S507611,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,04.06.2020
kybernetickyexpert.sk,ISKI-0001,FORPSI-S507611,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,04.06.2020
kytickovo.sk,ELBI-0002,STEF-0122,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.07.2019
l4.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,01.04.2020
labanbratislava.sk,ELBI-0002,ELB-TBR1WRVZ5C9R,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.02.2020
laboratoria.sk,QDIG-0003,LABO-0010,OK,ns1.q7.sk,ns2.q7.sk,,,25.01.2020
lacividina.sk,ELBI-0002,NEUD-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.10.2019
lacne-domacepotreby.sk,ELBI-0002,ELB-QD0LF98RG0BJ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.05.2020
lacnedrevaky.sk,ELBI-0002,ELB-NHRG0GWDBZ5Z,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.05.2020
lacnepoistenie.sk,ELBI-0002,EURO-0360-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,22.06.2019
ladival.sk,ELBI-0002,STAD-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.04.2020
ladonhora.sk,ISKI-0001,FORPSI-S667764,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,12.06.2020
ladyfitclub.sk,ELBI-0002,ELB-CI3WZH9U5O2N,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.10.2019
ladystudio.sk,ELBI-0002,ELB-IW3UOHUVGT49,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.09.2019
ladyzika.sk,ELBI-0002,ELB-9HAWCP35QRBU,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.03.2020
lagondolasala.sk,ELBI-0002,ELB-LUZFVRIAIITA,OK,ns.inetadmin.cz,ns.inetadmin.eu,ns.inetadmin.sk,,08.06.2020
lajnasaskoncila.sk,ELBI-0002,ELB-X9PKZC09TQLV,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.03.2020
lajzo.sk,ELBI-0002,ELB-FCRGR4PEC7LX,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,02.01.2020
lakomika.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.03.2020
laky.sk,ELBI-0002,LADI-0650-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.01.2020
lamarek.sk,ELBI-0002,ELB-7AX71DJS19FS,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.12.2019
landal.sk,ISKI-0001,PAVO-0139,OK,dns2.pes.cz,ns2.pes.cz,,,12.06.2020
landaucup.sk,ISKI-0001,FORPSI-S498396,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,04.06.2020
landaustav.sk,ISKI-0001,FORPSI-S498396,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,05.06.2020
laneige.sk,ISKI-0001,FORPSI-S504080,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,06.06.2020
language-agency.sk,ISKI-0001,FORPSI-S540492,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,27.06.2020
larks.sk,ELBI-0002,BONU-0031,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.04.2020
larqs.sk,ELBI-0002,BONU-0031,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.06.2020
laser-works.sk,ELBI-0002,ELB-PJYUHD32OXJI,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.01.2020
lasocks.sk,ISKI-0001,H399049,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,24.05.2020
lasoma.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.09.2019
lastminuteportal.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.02.2020
laszlo.sk,ELBI-0002,H452401,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.01.2020
laudamotion.sk,ELBI-0002,VLAD-1231,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.03.2020
lblegal.sk,ELBI-0002,ELB-FZ5WQYOPG6QB,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.09.2019
leadmedia.sk,ELBI-0002,STEF-0122,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.01.2020
lecreative-photo.sk,ELBI-0002,ELB-A1G281H4M882,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.01.2020
led-diody.sk,ISKI-0001,RADO-0396,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.cn,28.05.2020
ledpanel.sk,ELBI-0002,ELB-00MRNMTWRHZ3,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.09.2019
ledreklama.sk,ELBI-0002,MART-0377-3949,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.03.2020
legato.sk,ELBI-0002,LEGA-0003,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.09.2019
lehoty.sk,ELBI-0002,ELB-JN4P6NLD9M5I,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.09.2019
lekaren-faustina.sk,ELBI-0002,ELB-NRPHI89Y5LIT,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.01.2020
lekaren-nonstop.sk,ELBI-0002,ELB-AKC8T1AZS4M2,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.09.2019
lentonajlepsie.sk,ELBI-0002,MULT-0081,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.03.2020
leonventa.sk,ELBI-0002,ELB-HWYTWYZVRRSC,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.10.2019
lepsiucet.sk,ELBI-0002,UNIB-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.05.2020
lero.sk,ELBI-0002,ELB-H8CBCASLUTJJ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.03.2020
leseniamartin.sk,ELBI-0002,ELB-Q1726NWL4CTA,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.06.2020
lesenie-trstice.sk,ELBI-0002,WEBS-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.01.2020
leskanic.sk,WEBS-0001,MILO-0581,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,07.12.2019
lesniejesmetisko.sk,ELBI-0002,ELB-UTVPQUAMAUZK,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.04.2020
lesopark-ba.sk,ELBI-0002,ELB-05RMI2OTXXM9,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.01.2020
lesoparkba.sk,ELBI-0002,ELB-9PJWVVHKE8EI,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.01.2020
lesquare.sk,ISKI-0001,FORPSI-C1414385,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,05.03.2020
letcho.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.07.2019
leteckafakulta.sk,ISKI-0001,JOZE-1611,OK,ns.forpsi.net,ns.forpsi.us,ns.forpsi.cz,,12.06.2020
leteckekompenzacie.sk,ELBI-0002,PSEN-0004,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,25.01.2020
letisko-schwechat.sk,ELBI-0002,JSWO-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.06.2020
letiskohucin.sk,ELBI-0002,RAIN-0011,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,28.08.2019
levkuskacup.sk,ELBI-0002,ELB-DIEQ0ROTN08L,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.03.2020
levneknihy.sk,ISKI-0001,KNIN-0009,OK,ns.forpsi.net,ns.forpsi.us,ns.forpsi.cz,,21.06.2020
lf.sk,ELBI-0002,LADI-0650-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,02.11.2019
lg-bau.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.07.2019
lgteam.sk,ELBI-0002,ELB-8UWLX8TXEMIZ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.03.2020
liecebne-pobyty.sk,ELBI-0002,BRAN-0385,OK,ns.inetadmin.sk,ns.inetadmin.eu,ns.inetadmin.cz,,14.02.2020
liecebnepobyty.sk,ELBI-0002,BRAN-0385,OK,ns.inetadmin.sk,ns.inetadmin.eu,ns.inetadmin.cz,,14.02.2020
lieksro.sk,ISKI-0001,LIEK-0001,OK,dns2.pes.cz,ns2.pes.cz,,,21.06.2019
lifefitness.sk,ELBI-0002,FITP-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.10.2019
ligasovci.sk,TOMI-0041,H360959,OK,anastasia.ciernik.sk,katarina.ciernik.sk,,,25.09.2019
liky.sk,ELBI-0002,ELB-XQPY5HBDVR6A,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.09.2019
lillystyle.sk,ELBI-0002,ELB-8T5A5J1T9P6I,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.05.2020
limaxreal.sk,WEBS-0001,WS-15844,OK,hope.ns.cloudflare.com,jason.ns.cloudflare.com,,,17.07.2019
linda-fashion.sk,ELBI-0002,LIND-0024,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.04.2020
line.sk,WEBS-0001,JNFE-0002,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,02.05.2020
linqua.sk,ELBI-0002,RADO-0300,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.02.2020
lipcsey.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.06.2019
lipsum.sk,ISKI-0001,FORPSI-S548546,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,13.06.2020
liveband.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.01.2020
living226.sk,ELBI-0002,ELB-2O3ND0UC7ZIB,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.08.2019
livis.sk,ELBI-0002,ELB-058W0A9X5AU9,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,01.06.2020
lodestar.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.03.2020
logickehracky.sk,ELBI-0002,ELB-PAEQKT47A6XK,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.08.2019
logicky.sk,ELBI-0002,MIRO-1414,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.07.2019
loginreader.sk,ISKI-0001,MAXI-0082,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,09.07.2020
logiset.sk,ELBI-0002,TIME-0022,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.04.2020
logme.sk,ELBI-0002,ELB-T07JFFULT2MC,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,02.01.2021
logo-design.sk,ELBI-0002,LUKK-0015,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.12.2019
logomax.sk,ELBI-0002,PETE-3070,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.03.2020
logor.sk,ELBI-0002,ELB-3JC2KQ17FQCK,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.05.2020
longboarding.sk,ISKI-0001,JAKU-0340,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,14.06.2020
lookarch.sk,ELBI-0002,ELB-8I41U5CM4QIW,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.04.2020
lopit.sk,UXSO-0001,UXSO-0001,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,25.04.2020
loptove-sporty.sk,ISKI-0001,FORPSI-S623719,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,04.07.2020
lopusek.sk,ELBI-0002,RAIN-0011,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.07.2019
lovecat.sk,ELBI-0002,ELB-582I1GTE3EI3,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.04.2020
lovelylabradors.sk,ELBI-0002,TEFA-0527-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.07.2019
lover.sk,GRAN-0063CZ,sub_033466,OK,abby.ns.cloudflare.com,aragorn.ns.cloudflare.com,,,13.07.2019
loves.sk,GRAN-0063CZ,sub_033466,OK,abby.ns.cloudflare.com,aragorn.ns.cloudflare.com,,,24.04.2020
lplusl.sk,ELBI-0002,ALBE-0031-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.03.2020
lrakondor.sk,ELBI-0002,LRAK-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.01.2020
lta.sk,ELBI-0002,ELB-VGNUXTMSDGU9,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.01.2020
lublau.sk,JOZE-2815,JOZE-1215,OK,ns1.avipro.sk,ns2.avipro.sk,ns3.avipro.sk,,30.01.2020
luciabullova.sk,ELBI-0002,ELB-HC28TU8VTJTJ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.10.2019
ludoss.sk,WEBS-0001,WS-15844,OK,hope.ns.cloudflare.com,jason.ns.cloudflare.com,,,27.05.2020
ludskourecou.sk,ELBI-0002,LIBE-0028,OK,jay.ns.cloudflare.com,liz.ns.cloudflare.com,,,07.01.2020
lugaprofit.sk,ELBI-0002,ELB-MQPSB2WYRM9O,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.09.2019
luigino.sk,ELBI-0002,AINF-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.02.2020
lukasfalat.sk,ELBI-0002,ELB-5O6FJ4FRMDA5,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.05.2020
lukasfecko.sk,ELBI-0002,ELB-MCVEAX9LGLFQ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.03.2020
lukaskoska.sk,ELBI-0002,IVAN-0983-1465,OK,ns.inetadmin.cz,ns.inetadmin.eu,ns.inetadmin.sk,,24.02.2020
lukyms.sk,ELBI-0002,ELB-PT3Q7GYE5DXF,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.09.2019
lumax.sk,ELBI-0002,UBOS-0017-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.11.2019
lumbio.sk,ELBI-0002,ELB-9LLYG6SC64X2,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.10.2019
lusi.sk,ELBI-0002,ELB-QYIRYXEAQJJC,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,01.08.2019
lutec.sk,ISKI-0001,FORPSI-S667451,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,07.06.2020
lux.sk,QDIG-0003,LUXC-0001,OK,ns1.q7.sk,ns2.q7.sk,,,26.09.2019
lyachovci.sk,WEBS-0001,WS-51833,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,11.09.2019
lyzovacka-rakusko.sk,ELBI-0002,ELB-CVNGIBXJ8LVC,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.11.2019
lyzovackastuhleck.sk,ELBI-0002,ELB-XP4OLJOCEDLR,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.12.2019
m-ba.sk,ELBI-0002,MERC-0026,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.09.2019
m2b.sk,ELBI-0002,VIRT-0023,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.08.2019
m2business.sk,ELBI-0002,VIRT-0023,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.06.2020
maca.sk,ELBI-0002,LEAD-0014,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.01.2020
maccosmetics.sk,ELBI-0002,PRPA-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.12.2019
mackovci.sk,ELBI-0002,ANEX-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.04.2020
mad-cars.sk,ISKI-0001,FORPSI-S633331,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,13.06.2020
madcars.sk,ISKI-0001,FORPSI-S633331,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,13.06.2020
made-germany.sk,ISKI-0001,MDIN-0001,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,12.06.2020
madegermany.sk,ISKI-0001,MDIN-0001,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,12.06.2020
madegroup.sk,ELBI-0002,BCMA-0028,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.09.2019
madres.sk,ELBI-0002,MAES-0007-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.10.2019
magento.sk,ELBI-0002,ELBI-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.03.2020
magicalessence.sk,UXSO-0001,H691257,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,18.01.2020
magichobby.sk,ELBI-0002,EVAM-0016-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.04.2020
magicpleasure.sk,UXSO-0001,H691257,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,04.01.2020
magicschool.sk,ELBI-0002,WS-13939,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.03.2020
magicsolutions.sk,ELBI-0002,MAGI-0041,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.11.2019
magyariskola.sk,ELBI-0002,INFO-0074-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.06.2019
magyarsuli.sk,ELBI-0002,MEDI-0466-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.01.2020
magyarsulik.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.01.2020
maho.sk,ISKI-0001,MARE-1489,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,29.12.2019
maind.sk,ELBI-0002,ELB-7ZICE76P7UGR,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.09.2019
majafarm.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,01.02.2020
majerechova.sk,ELBI-0002,ELB-G74LCJ4KQZZN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.10.2019
majerovce.sk,ELBI-0002,ELB-7WAA6VLWC8ZF,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.11.2019
majorco.sk,ELBI-0002,ELB-KSF38ZU96ZPT,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.07.2019
malaika.sk,ELBI-0002,MALA-0002-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.10.2019
malby-natery.sk,ELBI-0002,ELB-VTCI79R3KPYM,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.04.2020
maliari-nitra.sk,ELBI-0002,ELB-WF37FUFU3ZR2,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.03.2020
maliari-zilina.sk,ELBI-0002,ELB-ZDWCHRSNF5E7,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.10.2019
mambitcoin.sk,ELBI-0002,ELB-ZV6XEIFUNV0Y,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.11.2019
mameradirally.sk,ELBI-0002,ELB-CX67IH7ZLOUN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.12.2019
mamutpoprad.sk,ELBI-0002,ELB-DIHDIF70GVXA,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.09.2019
mamutrevuca.sk,ELBI-0002,ELB-CKPEL47IC4BN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.09.2019
maniashop.sk,EURO-0005,INTE-0119-1245,OK,ns1.befree.sk,ns2.befree.sk,ns3.befree.sk,,19.06.2019
manitek.sk,ZONE-0002,ZONERSK-1004315,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,30.01.2020
manopory.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,08.04.2020
manovostavby.sk,ELBI-0002,ELB-I7K635U6M2AL,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.11.2019
manzetove-gombicky.sk,ISKI-0001,H589155,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,11.07.2021
marathonbbtour.sk,ELBI-0002,ELB-Q2YO1LR5X99Z,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.10.2019
marcelamp.sk,ELBI-0002,ELB-P8BPUTFW10YC,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,01.03.2020
